Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-09 00:00:00+07:00,7470.833007812499,7545.541337890624,7470.833007812499,7470.8330078125,107828300,0.0,0.0
2022-06-10 00:00:00+07:00,7371.222058354592,7421.027612802934,7321.41650390625,7321.41650390625,111768600,0.0,0.0
2022-06-13 00:00:00+07:00,7271.610949457909,7371.222058354592,7246.708172233737,7321.41650390625,85539500,0.0,0.0
2022-06-14 00:00:00+07:00,7271.611057590794,7371.22216796875,7221.805502401816,7371.22216796875,80865100,0.0,0.0
2022-06-15 00:00:00+07:00,7271.610894837884,7346.319225949232,7271.610894837884,7296.513671875,130367100,0.0,0.0
2022-06-16 00:00:00+07:00,7371.222063221948,7570.444281146865,7346.3192859813325,7545.54150390625,132666300,0.0,0.0
2022-06-17 00:00:00+07:00,7396.124677734374,7520.638561197916,7396.124677734374,7470.8330078125,117839400,0.0,0.0
2022-06-20 00:00:00+07:00,7570.4443903688525,7620.2499455686475,7470.833279969263,7595.34716796875,88138700,0.0,0.0
2022-06-21 00:00:00+07:00,7570.444444444444,7620.25,7520.638888888889,7620.25,44295700,0.0,0.0
2022-06-22 00:00:00+07:00,7595.346891276041,7620.249667968749,7470.833007812499,7470.8330078125,53041800,0.0,0.0
2022-06-23 00:00:00+07:00,7421.027509214078,7545.5413935968645,7421.027509214078,7495.73583984375,60443000,0.0,0.0
2022-06-24 00:00:00+07:00,7570.444554765887,7570.444554765887,7445.930664062501,7445.9306640625,57956600,0.0,0.0
2022-06-27 00:00:00+07:00,7445.930390027104,7470.833167251276,7321.41650390625,7321.41650390625,76354100,0.0,0.0
2022-06-28 00:00:00+07:00,7271.61083984375,7371.22194723887,7271.61083984375,7271.61083984375,146078100,0.0,0.0
2022-06-29 00:00:00+07:00,7296.513561130798,7371.221891108246,7246.708007812499,7246.7080078125,98517800,0.0,0.0
2022-06-30 00:00:00+07:00,7271.611220366379,7371.222332974137,7221.8056640625,7221.8056640625,101343900,0.0,0.0
2022-07-01 00:00:00+07:00,7271.611220366379,7296.513998518319,7221.8056640625,7221.8056640625,68738800,0.0,0.0
